,area,rice_type
5538,1243.5,full
5539,7870.5,full
5540,1279.0,full
5541,2460.0,full
5542,4917.5,full
5543,1066.5,full
5544,1633.0,full
5545,1166.5,full
5546,4013.0,full
5547,1328.5,full
5548,1341.0,full
5549,2669.0,full
5550,1183.5,full
5551,2501.0,full
5552,2463.0,full
5553,3551.5,full
5554,3646.5,full
5555,3558.0,full
5556,2719.0,full
5557,4755.5,full
5558,1214.5,full
5559,3387.5,full
5560,705.5,full
5561,2313.0,full
5562,1596.0,full
5563,2788.0,full
5564,2250.0,full
5565,3261.0,full
5566,6713.5,full
5567,1574.0,full
5568,994.0,full
5569,2458.0,full
5570,1315.5,full
5571,2629.5,full
5572,1616.0,full
5573,1346.5,full
5574,3848.0,full
5575,2049.5,full
5576,1498.0,full
5577,2435.5,full
5578,1888.0,full
5579,1699.5,full
5580,1219.5,full
5581,2006.5,full
5582,2117.5,full
5583,1525.5,full
5584,1342.0,full
5585,3832.0,full
5586,2550.5,full
5587,3444.5,full
5588,2113.5,full
5589,5747.0,full
5590,2783.0,full
5591,2339.5,full
5592,1661.5,full
5593,4214.0,full
5594,2440.0,full
5595,1422.5,full
5596,1508.5,full
5597,3567.5,full
5598,2164.5,full
5599,2438.5,full
5600,2517.0,full
5601,1894.0,full
5602,2049.0,full
5603,3493.0,full
5604,2421.0,full
5605,1752.5,full
5606,3981.0,full
5607,1209.5,full
5608,7101.0,full
5609,3661.0,full
5610,1493.5,full
5611,3882.5,full
5612,954.5,full
5613,3845.5,full
5614,1737.0,full
5615,1621.5,full
5616,900.0,full
5617,3448.0,full
5618,3180.5,full
5619,1822.5,full
5620,2021.5,full
5621,1898.0,full
5622,2178.5,full
5623,2249.5,full
5624,670.0,full
5625,8940.0,full
5626,3455.0,full
5627,2045.0,full
5628,1234.0,full
5629,1889.5,full
5630,2070.5,full
5631,1696.0,full
5632,3420.5,full
5633,1674.0,full
5634,1960.5,full
5635,8726.0,full
5636,2163.0,full
5637,1621.5,full
5638,8432.5,full
5639,4704.5,full
5640,3278.5,full
5641,2035.5,full
5642,2546.0,full
5643,1761.5,full
5644,3736.5,full
5645,1576.5,full
5646,1684.0,full
5647,3812.0,full
5648,3739.5,full
5649,4172.5,full
5650,1643.0,full
5651,3730.5,full
5652,4160.5,full
5653,2114.5,full
5654,2407.5,full
5655,2013.5,full
5656,2748.5,full
5657,1589.0,full
5658,5700.5,full
5659,6345.5,full
5660,1860.0,full
5661,7284.5,full
5662,1589.0,full
5663,1910.0,full
5664,1862.5,full
5665,1756.0,full
5666,2036.5,full
5667,2881.5,full
5668,1108.0,full
5669,2024.5,full
5670,3919.0,full
5671,1638.5,full
5672,2061.5,full
5673,3287.0,full
5674,1380.5,full
5675,7662.5,full
5676,2732.0,full
5677,1192.0,full
5678,9368.0,full
5679,2469.5,full
5680,906.0,full
5681,1397.0,full
5682,491.0,full
5683,3327.5,full
5684,1811.5,full
5685,1899.5,full
5686,5504.0,full
5687,1779.5,full
5688,3968.5,full
5689,1366.5,full
5690,951.0,full
5691,2636.0,full
5692,1538.0,full
5693,1537.0,full
5694,2485.5,full
5695,3393.0,full
5696,4247.0,full
5697,1688.5,full
5698,4051.0,full
5699,2848.0,full
5700,7036.0,full
5701,4383.0,full
5702,3453.0,full
5703,1154.0,full
5704,1304.0,full
5705,2101.5,full
5706,729.0,full
5707,1971.0,full
5708,2033.0,full
5709,1726.5,full
5710,1577.5,full
5711,2048.5,full
5712,1242.0,full
5713,3343.0,full
5714,1968.5,full
5715,3150.0,full
5716,2044.0,full
5717,12490.0,full
5718,1685.0,full
5719,1737.0,full
5720,1592.0,full
5721,2105.0,full
5722,2036.5,full
5723,2611.5,full
5724,1606.5,full
5725,11147.0,full
5726,1888.0,full
5727,3873.0,full
5728,606.5,full
5729,2052.5,full
5730,1627.0,full
5731,1221.5,full
5732,2682.5,full
5733,5908.0,full
5734,1156.5,full
5735,2100.5,full
5736,1357.0,full
5737,1877.5,full
5738,2010.0,full
5739,2822.5,full
5740,1339.5,full
5741,1699.5,full
5742,1978.0,full
5743,2703.5,full
5744,1574.5,full
5745,1025.0,full
5746,3401.5,full
5747,1543.0,full
5748,2518.0,full
5749,1993.5,full
5750,3316.5,full
5751,3653.0,full
5752,4256.5,full
5753,2485.5,full
5754,3654.5,full
5755,1774.0,full
5756,1237.5,full
5757,1137.0,full
5758,2896.0,full
5759,1571.5,full
5760,3086.0,full
5761,7423.0,full
5762,3398.5,full
5763,4561.0,full
5764,3673.5,full
5765,3723.0,full
5766,5681.5,full
5767,3164.0,full
5768,2677.0,full
5769,2094.5,full
5770,5074.5,full
5771,3467.5,full
5772,6723.0,full
5773,1574.5,full
5774,1844.5,full
5775,2129.5,full
5776,869.0,full
5777,1427.5,full
5778,6043.5,full
5779,3594.5,full
5780,1885.5,full
5781,2852.0,full
5782,2764.0,full
5783,1434.5,full
5784,2008.5,full
5785,2603.0,full
5786,2030.5,full
5787,1668.5,full
5788,1133.0,full
5789,3749.5,full
5790,2908.0,full
5791,1552.0,full
5792,2188.0,full
5793,2911.5,full
5794,1931.5,full
5795,2279.5,full
5796,1442.5,full
5797,1430.0,full
5798,1671.5,full
5799,1713.0,full
5800,1989.5,full
5801,1620.0,full
5802,3140.0,full
5803,4896.5,full
5804,2703.5,full
5805,3892.5,full
5806,1909.5,full
5807,1837.5,full
5808,798.0,full
5809,570.0,full
5810,2221.0,full
5811,3959.5,full
5812,3326.5,full
5813,2155.5,full
5814,1826.5,full
5815,3115.5,full
5816,949.0,full
5817,1637.5,full
5818,1656.0,full
5819,1935.5,full
5820,1883.5,full
5821,1496.5,full
5822,1051.5,full
5823,2732.0,full
5824,1636.5,full
5825,2786.5,full
5826,2708.0,full
5827,2093.5,full
5828,8822.0,full
5829,2893.0,full
5830,1704.0,full
5831,3937.5,full
5832,3642.5,full
5833,1864.0,full
5834,2913.5,full
5835,3316.5,full
5836,3138.0,full
5837,2866.5,full
5838,2301.0,full
5839,2586.0,full
5840,1971.5,full
5841,2378.5,full
5842,2546.0,full
5843,1203.5,full
5844,1871.0,full
5845,7191.0,full
5846,3026.0,full
5847,3589.5,full
5848,1384.0,full
5849,1595.5,full
5850,3335.5,full
5851,1443.0,full
5852,462.5,full
5853,2898.5,full
5854,1744.5,full
5855,1630.5,full
5856,1492.5,full
5857,1056.5,full
5858,3538.5,full
5859,1468.5,full
5860,964.0,full
5861,1295.5,full
5862,3327.5,full
5863,1363.5,full
5864,2247.5,full
5865,2044.5,full
5866,1838.0,full
5867,4817.0,full
5868,1790.0,full
5869,3141.5,full
5870,4573.0,full
5871,2685.5,full
5872,2880.0,full
5873,2028.5,full
5874,3902.5,full
5875,1627.0,full
5876,2502.0,full
5877,3982.5,full
5878,1564.5,full
5879,2775.5,full
5880,7077.5,full
5881,1022.0,full
5882,1235.0,full
5883,3301.5,full
5884,3363.0,full
5885,3475.0,full
5886,2211.0,full
5887,3349.5,full
5888,3548.5,full
5889,949.5,full
5890,3433.5,full
5891,1011.5,full
5892,4391.0,full
5893,1236.0,full
5894,1877.5,full
5895,2157.5,full
5896,1947.5,full
5897,5334.0,full
5898,1225.0,full
5899,1514.0,full
5900,744.5,full
5901,595.0,full
5902,1535.5,full
5903,1994.5,full
5904,2432.0,full
5905,1488.0,full
5906,1276.5,full
5907,3276.0,full
5908,1520.5,full
5909,1869.0,full
5910,863.5,full
5911,3212.0,full
5912,2299.5,full
5913,1829.0,full
5914,2297.0,full
5915,1485.0,full
5916,1495.0,full
5917,2041.0,full
5918,2433.5,full
5919,1640.0,full
5920,2284.0,full
5921,1453.5,full
5922,3198.0,full
5923,2056.5,full
5924,1541.0,full
5925,1381.5,full
5926,3145.5,full
5927,950.5,full
5928,1568.5,full
5929,3875.0,full
5930,5924.5,full
5931,1904.0,full
5932,2835.0,full
5933,6629.0,full
5934,851.0,full
5935,1664.0,full
5936,2194.5,full
5937,3537.5,full
5938,1688.5,full
5939,3036.0,full
5940,2084.0,full
5941,2768.0,full
5942,2198.0,full
5943,3629.5,full
5944,3069.0,full
5945,1813.5,full
5946,1397.0,full
5947,1773.5,full
5948,1342.5,full
5949,937.0,full
5950,1153.5,full
5951,2773.5,full
5952,1140.5,full
5953,1392.0,full
5954,1427.0,full
5955,3339.0,full
5956,1153.5,full
5957,1021.0,full
5958,1128.5,full
5959,2095.5,full
5960,834.5,full
5961,3049.5,full
5962,1337.5,full
5963,2806.5,full
5964,1955.0,full
5965,3624.0,full
5966,1969.0,full
5967,1385.5,full
5968,732.5,full
5969,835.5,full
5970,0.0,full
5971,1431.5,full
5972,361.5,full
5973,2012.5,full
5974,516.5,full
5975,1841.0,full
5976,164.5,full
5977,415.0,full
